ckl   Clostridium kluyveri DSM 555
ckr   Clostridium kluyveri NBRC 12016
clj   Clostridium ljungdahlii
ccb   Clostridium cellulovorans
cls   Clostridium sp. SY8519
clb   Clostridium sp. BNL1100
csr   Clostridium saccharoperbutylacetonicum
cpas  Clostridium pasteurianum BC1
cpat  Clostridium pasteurianum DSM 525 = ATCC 6013
cpae  Clostridium pasteurianum DSM 525 = ATCC 6013
csb   Clostridium saccharobutylicum
cah   Clostridium autoethanogenum
clt   Clostridium bornimense
cbv   Clostridium baratii
csq   Clostridium scatologenes
cld   Clostridium sporogenes
cace  Clostridium aceticum
cck   Clostridium carboxidivorans
cbut  Clostridium butyricum
ctyk  Clostridium tyrobutyricum
ceu   Clostridium estertheticum
ctae  Clostridium taeniosporum
cfm   Clostridium formicaceticum
cchv  Clostridium chauvoei
carg  Clostridium argentinense
cdrk  Clostridium drakei
cia   Clostridium isatidis
csep  Clostridium septicum
cdy   Clostridium diolis
ccoh  Clostridium cochlearium
cfer  Clostridium fermenticellae
cgas  Clostridium gasigenes
clos  Clostridium sp. AWRP
ccaa  Clostridium cadaveris
cmah  Clostridium manihotivorum
crw   Clostridium felsineum DSM 7320
cfb   Clostridium felsineum DSM 794
caun  Clostridium felsineum DSM 793
cnn   Clostridium neonatale
cgel  Clostridium gelidum
amt   Alkaliphilus metalliredigens
aoe   Alkaliphilus oremlandii
asf   Candidatus Arthromitus sp. SFB-mouse-Japan
asm   Candidatus Arthromitus sp. SFB-mouse-Yit
aso   Candidatus Arthromitus sp. SFB-mouse-NL
asb   Candidatus Arthromitus sp. SFB-rat-Yit
gfe   Geosporobacter ferrireducens
hhw   Hathewaya histolytica
cale  Caloramator sp. E03
crs   Crassaminicella thermophila
cprf  Crassaminicella profunda
cras  Crassaminicella sp. 143-21
sarj  Sarcina sp. JB2
pbif  Paraclostridium bifermentans
hhj   Hungatella hathewayi
clo   Mageeibacillus indolicus
fsa   Fastidiosipila sanguinis
cth   Hungateiclostridium thermocellum ATCC 27405
ctx   Acetivibrio thermocellus
ccl   Acetivibrio clariflavus
hsc   Acetivibrio saccincola
ruk   Hungateiclostridiaceae bacterium KB18
rbp   Ruminococcaceae bacterium CPB6
cce   Ruminiclostridium cellulolyticum
rher  Ruminiclostridium herbifermentans
css   Thermoclostridium stercorarium subsp. stercorarium DSM 8532
csd   Thermoclostridium stercorarium subsp. stercorarium DSM 8532
cthd  Pseudoclostridium thermosuccinogenes
esr   Eubacterium siraeum V10Sc8a
esu   Eubacterium siraeum 70/3
ccel  Clostridium cellulosi
fpla  Flavonifractor plautii
eha   Ethanoligenens harbinense
ral   Ruminococcus albus
rch   Ruminococcus champanellensis
rum   Ruminococcus sp. SR1/5
rus   Ruminococcus bicirculans
ruj   Ruminococcus bovis
rgv   Ruminococcus gauvreauii
fpr   Faecalibacterium prausnitzii L2-6
fpa   Faecalibacterium prausnitzii SL3/3
fpra  Faecalibacterium prausnitzii A2-165
fdu   Faecalibacterium duncaniae
capr  Caproiciproducens sp. NJN-50
ova   Oscillibacter valericigenes
obj   Dysosmobacter welbionis
caml  Caproicibacterium amylolyticum
clf   Caproicibacterium lactatifermentans
sman  Solibaculum mannosilyticum
pfaa  Pusillibacter faecalis
vfa   Vescimonas fastidiosa
vcop  Vescimonas coprocola
cfem  Caproicibacter fermentans
acol  Anaerotruncus colihominis
svj   Subdoligranulum variabile
lasa  Lawsonibacter asaccharolyticus
bpb   Butyrivibrio proteoclasticus
bfi   Butyrivibrio fibrisolvens
bhu   Butyrivibrio hungatei
cle   Cellulosilyticum lentocellum
cew   Cellulosilyticum sp. WCF-2
rho   Roseburia hominis
rix   Roseburia intestinalis XB6B4
rim   Roseburia intestinalis M50/1
coo   Coprococcus sp. ART55/1
cct   Coprococcus catus
ccom  Coprococcus comes
cev   Coprococcus eutactus
rob   Blautia obeum
byl   Blautia sp. YL58
bhan  Blautia hansenii
blau  Blautia argi
bpro  Blautia producta
blab  Blautia sp. SC05B48
bliq  Blautia liquoris
bwx   Blautia wexlerae
cpy   Lachnoclostridium phytofermentans
lacy  Lachnoclostridium sp. YL32
csci  Clostridium scindens
csh   Clostridium saccharolyticum WM1
cso   Clostridium cf. saccharolyticum K10
bprl  Anaerostipes hadrus
arf   Anaerostipes rhamnosivorans
acac  Anaerostipes caccae
hsd   Herbinix luporum
cpro  Anaerotignum propionicum
lua   Lachnoanaerobaculum umeaense
ehl   Anaerobutyricum hallii
pxv   Pseudobutyrivibrio xylanivorans
anr   Anaerocolumna sedimenticola
acel  Anaerocolumna cellulosilytica
acht  Anaerocolumna chitinilytica
eel   Eubacterium eligens
rto   Ruminococcus torques
rgn   Ruminococcus gnavus
cbol  Enterocloster bolteae
casp  Enterocloster asparagiformis
dlo   Dorea longicatena
sint  Sellimonas intestinalis
wcp   Wujia chipingensis
ssun  Simiaoa sunii
qdo   Qiania dongpingensis
whj   Wansuia hejianensis
mfor  Marvinbryantia formatexigens
ere   Eubacterium rectale ATCC 33656
ert   Eubacterium rectale DSM 17629
era   Eubacterium rectale M104/1
lbw   Lachnospiraceae bacterium oral taxon 500
cdf   Clostridioides difficile 630
pdc   Clostridioides difficile 630
cdc   Clostridioides difficile CD196
cdl   Clostridioides difficile R20291
pdf   Clostridioides difficile 630Derm
eac   Peptoclostridium acidaminophilum
cst   Acetoanaerobium sticklandii
faa   Filifactor alocis
psor  Paeniclostridium sordellii
roc   Romboutsia sp. CE17
phx   Peptacetobacter hiranonis
tem   Terrisporobacter sp. MCA3
tgc   Terrisporobacter glycolicus
teb   Tepidibacter sp. 8C15b
ibr   Intestinibacter bartlettii
pbq   Peptostreptococcaceae bacterium oral taxon 929
sth   Symbiobacterium thermophilum
cmic  Caldinitratiruptor microaerophilus
swo   Syntrophomonas wolfei
slp   Syntrophothermus lipocalidus
salq  Candidatus Syntrophocurvum alkaliphilum
calk  Candidatus Contubernalis alkalaceticum
dsy   Desulfitobacterium hafniense Y51
dhd   Desulfitobacterium hafniense DCB-2
ddh   Desulfitobacterium dehalogenans
ddl   Desulfitobacterium dichloroeliminans
dmt   Desulfitobacterium metallireducens
sgy   Syntrophobotulus glycolicus
dor   Desulfosporosinus orientis
dai   Desulfosporosinus acidiphilus
dmi   Desulfosporosinus meridiei
ded   Dehalobacter sp. DCA
dec   Dehalobacter sp. CF
drs   Dehalobacter restrictus
dca   Desulfotomaculum nigrificans
pth   Pelotomaculum thermopropionicum
drm   Desulforamulus reducens
dru   Desulforamulus ruminis
dfg   Desulforamulus ferrireducens
dae   Desulfofarcimen acetoxidans
dku   Desulfofundulus kuznetsovii
dau   Candidatus Desulforudis audaxviator
tfr   Thermoanaerosceptrum fracticalcis
fwa   Candidatus Formimonas warabiya
aacx  Acididesulfobacillus acetoxydans
tjr   Thermincola potens
dgi   Desulfoscipio gibsoniae
hmo   Heliobacterium modesticaldum
hcv   Heliorestis convoluta
elm   Eubacterium callanderi
emt   Eubacterium maltosivorans
elim  Eubacterium limosum
awo   Acetobacterium woodii
awi   Acetobacterium wieringae
alka  Alkalibacter rhizosphaerae
cmiu  Christensenella minuta
cbar  Petrocella atlantisensis
vgu   Vallitalea guaymasensis
vpy   Vallitalea pronyensis
acae  Alkalicella caledoniensis
tmr   Thermaerobacter marianensis
thef  Thermaerobacter sp. FW80
thep  Thermaerobacter sp. PB12/4term
say   Sulfobacillus acidophilus TPY
sap   Sulfobacillus acidophilus DSM 10332
sthr  Sulfobacillus thermotolerans
cthm  Carboxydocella thermautotrophica
ibu   Intestinimonas butyriciproducens
fms   Fenollaria massiliensis
mdv   Mogibacterium diversum
amij  Aminipila luticellarii
amic  Aminipila terrae
abut  Aminipila butyrica
etm   Emergencia timonensis
euu   Eubacterium sulci
bprm  Butyrate-producing bacterium SM4/1
bprs  Butyrate-producing bacterium SS3/4
tte   Caldanaerobacter subterraneus subsp. tengcongensis
tex   Thermoanaerobacter sp. X514
thx   Thermoanaerobacter sp. X513
tpd   Thermoanaerobacter pseudethanolicus
tit   Thermoanaerobacter italicus
tmt   Thermoanaerobacter mathranii
tbo   Thermoanaerobacter brockii
twi   Thermoanaerobacter wiegelii
tki   Thermoanaerobacter kivui
chy   Carboxydothermus hydrogenoformans
mta   Moorella thermoacetica ATCC 39073
mtho  Moorella thermoacetica DSM 521
mthz  Moorella thermoacetica DSM 2955
adg   Ammonifex degensii
tpz   Thermacetogenium phaeum
gek   Gelria sp. Kuro-4
csc   Caldicellulosiruptor saccharolyticus
ate   Caldicellulosiruptor bescii
cob   Caldicellulosiruptor obsidiansis
chd   Caldicellulosiruptor hydrothermalis
cow   Caldicellulosiruptor owensensis
cki   Caldicellulosiruptor kristjanssonii
clc   Caldicellulosiruptor lactoaceticus
ckn   Caldicellulosiruptor kronotskyensis
ccha  Caldicellulosiruptor changbaiensis
cdia  Caldicellulosiruptor diazotrophicus
ttm   Thermoanaerobacterium thermosaccharolyticum DSM 571
tto   Thermoanaerobacterium thermosaccharolyticum M0795
txy   Thermoanaerobacterium xylanolyticum
tsh   Thermoanaerobacterium saccharolyticum
tnr   Thermodesulfobium narugense
taci  Thermodesulfobium acidiphilum
mas   Mahella australiensis
tep   Tepidanaerobacter acetatoxydans Re1
tae   Tepidanaerobacter acetatoxydans Re1
toc   Thermosediminibacter oceani
nth   Natranaerobius thermophilus
ncd   Natranaerofaba carboxydovora
hor   Halothermothrix orenii
has   Halanaerobium hydrogeniformans
hpk   Halanaerobium praevalens
hals  Halocella sp. SP3-1
ifn   Iocasia fonsfrigidae
aar   Acetohalobium arabaticum
hhl   Halobacteroides halobius
aft   Anoxybacter fermentans
kme   Koleobacter methoxysyntrophicus
fma   Finegoldia magna
apr   Anaerococcus prevotii
avg   Anaerococcus vaginalis
aob   Anaerococcus obesiensis
amei  Anaerococcus mediterraneensis
pmic  Parvimonas micra
ped   Peptoniphilus sp. ING2-D1G
phar  Peptoniphilus harei
piv   Peptoniphilus ivorii
mhap  Miniphocaeibacter halophilus
cad   Gottschalkia acidurici
spoa  Acidilutibacter cellobiosedens
kpar  Keratinibaculum paraultunense
cazo  Caloranaerobacter azorensis
sedz  Sedimentibacter sp. zth1
ecou  Ezakiella coagulans
vpr   Veillonella parvula
vat   Veillonella atypica
vrm   Veillonella rodentium
vdn   Veillonella dispar
vnk   Veillonella nakazawae
med   Megasphaera elsdenii
mhw   Megasphaera hexanoica
meg   Megasphaera stantonii
mmax  Megasphaera massiliensis
dpn   Dialister pneumosintes
dho   Dialister hominis
ssg   Selenomonas sputigena
sri   Selenomonas ruminantium subsp. lactilytica
sele  Selenomonas sp. oral taxon 478
selo  Selenomonas sp. oral taxon 136
selt  Selenomonas sp. oral taxon 920
mhg   Megamonas hypermegale
mfun  Megamonas funiformis
puf   Pelosinus sp. UFO1
pft   Pelosinus fermentans
mana  Methylomusa anaerophila
sted  Sporomusa termitida
afn   Acidaminococcus fermentans
ain   Acidaminococcus intestini
pfac  Phascolarctobacterium faecium
erh   Erysipelothrix rhusiopathiae Fujisawa
ers   Erysipelothrix rhusiopathiae SY1027
erl   Erysipelothrix larvae
eri   Erysipelothrix piscisicarius
erd   Erysipelothrix sp. HDW6C
eio   Erysipelothrix inopinata
euc   Faecalitalea cylindroides
fro   Faecalibaculum rodentium
aarg  Amedibacterium intestinale JCM 30884
absi  Amedibacterium intestinale 9CBEGH2
ciu   Clostridium innocuum
erm   Erysipelatoclostridium ramosum
fit   Faecalibacillus intestinalis
bull  Bulleidia sp. zg-1006
ebm   Intestinibaculum porci
lcg   Longicatena caecimuris
amuo  Allobaculum mucolyticum
allo  Allobaculum sp. Allo2
erb   Erysipelotrichaceae bacterium I46
tur   Turicibacter sp. H121
tsg   Turicibacter sanguinis
tbb   Turicibacter bilis
cmit  Catenibacterium mitsuokai
lpil  Limnochorda pilosa
ett   Endosymbiont TC1 of Trimyema compressum
mmy   Mycoplasma mycoides subsp. mycoides SC PG1
mmym  Mycoplasma mycoides subsp. mycoides SC Gladysdale
mmyi  Mycoplasma mycoides subsp. mycoides izsam_mm5713
mml   Mycoplasma mycoides subsp. capri LC 95010
mcp   Mycoplasma capricolum subsp. capricolum ATCC 27343
mcac  Mycoplasma capricolum subsp. capripneumoniae 9231-Abomsa
mcap  Mycoplasma capricolum subsp. capripneumoniae F38
mcar  Mycoplasma capricolum subsp. capripneumoniae ILRI181
mcai  Mycoplasma capricolum subsp. capripneumoniae 87001
mlc   Mycoplasma leachii PG50
mlh   Mycoplasma leachii 99/014/6
mfer  Mycoplasma feriruminatoris
mcd   Mycoplasma crocodyli
mha   Mycoplasma haemofelis Langford 1
mhf   Mycoplasma haemofelis Ohio2
mss   Mycoplasma suis Illinois
msk   Mycoplasma suis KI3806
mpf   Mycoplasma putrefaciens KS1
mput  Mycoplasma putrefaciens Mput9231
mhe   Mycoplasma haemocanis
mwe   Mycoplasma wenyonii
mhl   Candidatus Mycoplasma haemolamae
mhb   Candidatus Mycoplasma haemominutum
mpv   Mycoplasma parvum
mov   Mycoplasma ovis
myt   Mycoplasma yeatsii
myg   Mycoplasma sp. (ex Biomphalaria glabrata)
mans  Mycoplasma anserisalpingitidis
mnh   Mycoplasma nasistruthionis
mstr  Mycoplasma struthionis
mtuy  Mycoplasma tullyi
mtau  Mycoplasma tauri
mmir  Mycoplasma miroungigenitalium
mmio  Mycoplasma miroungirhinis
mphe  Mycoplasma phocoenae
mphn  Mycoplasma phocoeninasale
mcot  Mycoplasma cottewii
migu  Mycoplasma iguanae
mmo   Mycoplasma mobile
mhy   Mycoplasma hyopneumoniae 232
mhj   Mycoplasma hyopneumoniae J
mhp   Mycoplasma hyopneumoniae 7448
mhn   Mycoplasma hyopneumoniae 168
mhyl  Mycoplasma hyopneumoniae 168-L
mhyo  Mycoplasma hyopneumoniae 7422
mco   Mesomycoplasma conjunctivae
mhr   Mesomycoplasma hyorhinis HUB-1
mhh   Mesomycoplasma hyorhinis GDL-1
mhm   Mesomycoplasma hyorhinis MCLD
mhs   Mesomycoplasma hyorhinis SK76
mhv   Mesomycoplasma hyorhinis DBS 1050
mbc   Mesomycoplasma bovoculi
mfq   Mycoplasma flocculare
mds   Mesomycoplasma dispar
mnu   Mesomycoplasma neurolyticum
moe   Mesomycoplasma ovipneumoniae
mmol  Mesomycoplasma molare
mcr   Mycoplasmopsis californica
mcm   Mycoplasmopsis californicum
mgb   Mycoplasmopsis gallinacea
mgly  Mycoplasmopsis glycophila
mcou  Mycoplasmopsis columboralis
mcom  Mycoplasmopsis columbina
mpu   Mycoplasma pulmonis
msy   Mycoplasma synoviae 53
mso   Mycoplasmopsis synoviae ATCC 25204
maa   Mycoplasma agalactiae PG2
mal   Mycoplasma agalactiae 5632
mfr   Mycoplasmopsis fermentans JER
mfm   Mycoplasma fermentans M64
mfp   Mycoplasmopsis fermentans PG18
mbv   Mycoplasmopsis bovis PG45
mbh   Mycoplasma bovis Hubei-1
mbi   Mycoplasma bovis HB0801
mbq   Mycoplasmopsis bovis CQ-W70
mcy   Mycoplasma cynos
mcas  Mycoplasma canis LV
mck   Mycoplasmopsis canis PG 14
marg  Mycoplasma arginini
mpul  Mycoplasma pullorum
mbov  Mycoplasma bovigenitalium
mboh  Mycoplasmopsis bovirhinis
mani  Mycoplasmopsis anatis
mphi  Mycoplasmopsis phocirhinis
mfel  Mycoplasmopsis felis
medw  Mycoplasmopsis edwardii
mgal  Mycoplasmopsis gallopavonis
mcit  Mycoplasmopsis citelli
mmau  Mycoplasmopsis maculosa
mmel  Mycoplasmopsis meleagridis
mcob  Mycoplasmopsis columbinasalis
mcav  Mycoplasmopsis caviae
meqi  Mycoplasmopsis equigenitalium
uur   Ureaplasma parvum serovar 3 ATCC 700970
upa   Ureaplasma parvum serovar 3 ATCC 27815
upr   Ureaplasma parvum serovar 3 SV3F4
uue   Ureaplasma urealyticum
hcr   Candidatus Hepatoplasma crinochetorum
poy   Onion yellows phytoplasma OY-M
ayw   Aster yellows witches-broom phytoplasma AYWB
mbp   Maize bushy stunt phytoplasma
pml   Candidatus Phytoplasma mali
pal   Candidatus Phytoplasma australiense
nzs   Strawberry lethal yellows phytoplasma (CPA) NZSb11
psol  Candidatus Phytoplasma solani
pzi   Candidatus Phytoplasma ziziphi
pvh   Candidatus Phytoplasma vitis
pluf  Candidatus Phytoplasma luffae
acl   Acholeplasma laidlawii
aoc   Acholeplasma oculi
ahk   Acholeplasma hippikon
abra  Paracholeplasma brassicae
apal  Alteracholeplasma palmae
aaxa  Haploplasma axanthum
manr  Mariniplasma anaerobium
mfl   Mesoplasma florum L1
mfw   Mesoplasma florum W37
mchc  Mesoplasma chauliocola
mlac  Mesoplasma lactucae
ment  Mesoplasma entomophilum
msyr  Mesoplasma syrphidae
mtab  Mesoplasma tabanidae
mcol  Mesoplasma coleopterae
efr   Entomoplasma freundtii
eml   Entomoplasma melaleucae
elj   Williamsoniiplasma luminosum
esx   Williamsoniiplasma somnilux
scr   Spiroplasma chrysopicola
ssyr  Spiroplasma syrphidicola
sdi   Spiroplasma diminutum
stai  Spiroplasma taiwanense
sapi  Spiroplasma apis
smir  Spiroplasma mirum ATCC 29335
smia  Spiroplasma mirum ATCC 29335 SMCA
scq   Spiroplasma culicicola
ssab  Spiroplasma sabaudiense
satr  Spiroplasma atrichopogonis
seri  Spiroplasma eriocheiris
stur  Spiroplasma turonicum
sll   Spiroplasma litorale
skn   Spiroplasma kunkelii
scj   Spiroplasma cantharicola
shj   Spiroplasma helicoides
sck   Spiroplasma citri
sfz   Spiroplasma floricola
scou  Spiroplasma corruscae
scla  Spiroplasma clarkii
sprn  Spiroplasma sp. NBRC 100390
spit  Spiroplasma sp. TU-14
stab  Spiroplasma tabanidicola
sphh  Spiroplasma phoeniceum
smoo  Spiroplasma monobiae
salx  Spiroplasma alleghenense
sgq   Spiroplasma gladiatoris
schi  Spiroplasma chinense
smei  Spiroplasma melliferum
splt  Spiroplasma platyhelix
mge   Mycoplasma genitalium G37
mgu   Mycoplasma genitalium M2288
mgc   Mycoplasma genitalium M2321
mgq   Mycoplasma genitalium M6282
mgx   Mycoplasma genitalium M6320
mpn   Mycoplasma pneumoniae M129
mpm   Mycoplasma pneumoniae 309
mpj   Mycoplasma pneumoniae FH
mpb   Mycoplasma pneumoniae M129-B7
mga   Mycoplasma gallisepticum R(low)
mgh   Mycoplasma gallisepticum R(high)
mgf   Mycoplasma gallisepticum F
mgn   Mycoplasma gallisepticum NC06_2006.080-5-2P
mgs   Mycoplasma gallisepticum NC95_13295-2-2P
mgt   Mycoplasma gallisepticum NY01_2001.047-5-1P
mgv   Mycoplasma gallisepticum VA94_7994-1-7P
mgw   Mycoplasma gallisepticum WI01_2001.043-13-2P
mgac  Mycoplasma gallisepticum CA06_2006.052-5-2P
mgan  Mycoplasma gallisepticum NC08_2008.031-4-3P
mgnc  Mycoplasma gallisepticum NC96_1596-4-2P
mgz   Mycoplasma gallisepticum S6
mamp  Mycoplasma amphoriforme
mfd   Mycoplasmoides fastidiosum
mat   Mycoplasma phocidae
mho   Mycoplasma hominis ATCC 23114
mhom  Mycoplasma hominis ATCC 27545
mcan  Metamycoplasma canadense
mpho  Mycoplasma phocidae
mhyv  Metamycoplasma hyosynoviae
mclo  Metamycoplasma cloacale
mphc  Metamycoplasma phocicerebrale
mane  Metamycoplasma anseris
mala  Metamycoplasma alkalescens
msai  Metamycoplasma salivarium
mob   Metamycoplasma orale
mpe   Mycoplasma penetrans
miw   Malacoplasma iowae
mgj   Candidatus Malacoplasma girerdii
mbj   Candidatus Izimaplasma bacterium HR1
xcl   Xianfuyuplasma coldseepsis
tbm   Tenericutes bacterium MO-XQ
tbz   Tenericutes bacterium MZ-XQ
tbk   Tenericutes bacterium zrk29
mtu   Mycobacterium tuberculosis H37Rv
mtv   Mycobacterium tuberculosis H37Rv
mtc   Mycobacterium tuberculosis CDC1551
mra   Mycobacterium tuberculosis H37Ra
mtf   Mycobacterium tuberculosis F11
mtb   Mycobacterium tuberculosis KZN 1435
mtk   Mycobacterium tuberculosis KZN 4207
mtz   Mycobacterium tuberculosis KZN 605
mtg   Mycobacterium tuberculosis RGTB327
mti   Mycobacterium tuberculosis RGTB423
mte   Mycobacterium tuberculosis CCDC5079
mtur  Mycobacterium tuberculosis CCDC5079
mtl   Mycobacterium tuberculosis CCDC5180
mto   Mycobacterium tuberculosis CTRI-2
mtd   Mycobacterium tuberculosis UT205
mtn   Mycobacterium tuberculosis Erdman = ATCC 35801
mtj   Mycobacterium tuberculosis Beijing/NITR203
mtub  Mycobacterium tuberculosis 7199-99
mtuc  Mycobacterium tuberculosis CAS/NITR204
mtue  Mycobacterium tuberculosis EAI5/NITR206
mtx   Mycobacterium tuberculosis EAI5
mtuh  Mycobacterium tuberculosis Haarlem/NITR202
mtul  Mycobacterium tuberculosis Haarlem
mtut  Mycobacterium tuberculosis BT1
